country_name,year,population,gdp_pc,combined_medals_count
Suriname,1994,426548,1419.52,0
Suriname,1996,443834,1940.75,0
Suriname,1998,461749,2405.74,0
Suriname,2000,478998,1978.45,0
Suriname,2002,495666,2206.27,0
Suriname,2004,510572,2906.73,0
Suriname,2006,522023,5031.16,0
Suriname,2008,533938,6616.82,0
Suriname,2010,546080,7999.51,0
Suriname,2012,558111,8922.96,0
Suriname,2014,569682,9199.18,0
Suriname,2016,581453,5705.4,0
Suriname,2018,593715,6730.84,0
Suriname,2020,607065,4796.53,0
Suriname,2022,618040,5858.82,0
Slovenia,1984,1932154,,0
Slovenia,1988,1995196,,0
Slovenia,1992,1996498,7146.07,2
Slovenia,1994,1989443,8238.04,3
Slovenia,1996,1988628,10815.11,2
Slovenia,1998,1981629,11175.77,0
Slovenia,2000,1988925,10201.3,2
Slovenia,2002,1994530,11777.16,1
Slovenia,2004,1997012,17233.14,4
Slovenia,2006,2006868,19672.97,0
Slovenia,2008,2021316,27595.6,5
Slovenia,2010,2048583,23532.48,3
Slovenia,2012,2057159,22641.81,4
Slovenia,2014,2061980,24247.17,8
Slovenia,2016,2065042,21678.36,4
Slovenia,2018,2073894,26123.75,2
Slovenia,2020,2102419,25558.43,5
Slovenia,2022,2111986,28439.33,7
Sweden,1984,8336605,13099.02,19
Sweden,1984,8336605,13099.02,8
Sweden,1988,8436489,24534.69,11
Sweden,1988,8436489,24534.69,6
Sweden,1992,8668067,32800.98,12
Sweden,1992,8668067,32800.98,4
Sweden,1994,8780745,26083.61,3
Sweden,1996,8840998,32998.97,8
Sweden,1998,8850974,30596.53,3
Sweden,2000,8872109,29624.91,12
Sweden,2002,8924958,29899.2,7
Sweden,2004,8993531,42821.67,7
Sweden,2006,9080505,46593.6,14
Sweden,2008,9219637,56152.55,5
Sweden,2010,9378126,52869.04,11
Sweden,2012,9519374,58037.82,8
Sweden,2014,9696110,60020.36,15
Sweden,2016,9923085,51965.16,11
Sweden,2018,10175214,54589.06,14
Sweden,2020,10353442,52837.9,9
Sweden,2022,10486941,56299.51,18
Eswatini,1984,677303,730.08,0
Eswatini,1988,794434,871.09,0
Eswatini,1992,925165,1388.68,0
Eswatini,1994,953737,1488.14,0
Eswatini,1996,973587,1646.22,0
Eswatini,1998,1005158,1568.82,0
Eswatini,2000,1030496,1686.66,0
Eswatini,2002,1050809,1362.97,0
Eswatini,2004,1065764,2599.15,0
Eswatini,2006,1077735,3053.93,0
Eswatini,2008,1089870,3022.46,0
Eswatini,2010,1099920,4035.53,0
Eswatini,2012,1111444,4396.58,0
Eswatini,2014,1125865,3928.52,0
Eswatini,2016,1142524,3339.99,0
Eswatini,2018,1160428,4021.45,0
Eswatini,2020,1180655,3372.9,0
Eswatini,2022,1201670,3986.89,0
Seychelles,1984,64717,2487.64,0
Seychelles,1988,68755,4392.2,0
Seychelles,1992,70763,6520.49,0
Seychelles,1994,74205,6974.87,0
Seychelles,1996,76417,7004.34,0
Seychelles,1998,78846,8209.51,0
Seychelles,2000,81131,8063.66,0
Seychelles,2002,83723,8864.17,0
Seychelles,2004,82475,10827.67,0
Seychelles,2006,84600,12782.99,0
Seychelles,2008,86956,11265.44,0
Seychelles,2010,89770,10934.79,0
Seychelles,2012,88303,12337.16,0
Seychelles,2014,91359,15188.19,0
Seychelles,2016,94677,16566.99,0
Seychelles,2018,96762,18440.23,0
Seychelles,2020,98462,14041.48,0
Seychelles,2022,119878,17167.19,0
Chad,1984,4920556,186.79,0
Chad,1988,5483038,270.4,0
Chad,1992,6302926,298.57,0
Chad,1994,6592998,178.95,0
Chad,1996,7200291,223.23,0
Chad,1998,7709115,226.33,0
Chad,2000,8259137,168.12,0
Chad,2002,8838369,225.95,0
Chad,2004,9613503,460.07,0
Chad,2006,10365614,716.67,0
Chad,2008,11098664,936.49,0
Chad,2010,11894727,896.88,0
Chad,2012,12754906,969.62,0
Chad,2014,13697126,1017.79,0
Chad,2016,14592585,691.98,0
Chad,2018,15604210,720.27,0
Chad,2020,16644701,643.77,0
Chad,2022,17723315,699.46,0
Togo,1984,3232244,313.77,0
Togo,1988,3653420,532.98,0
Togo,1992,4106219,582.24,0
Togo,1994,4092612,339.07,0
Togo,1996,4445883,465.49,0
Togo,1998,4728297,474.09,0
Togo,2000,5008035,420.69,0
Togo,2002,5281538,456.34,0
Togo,2004,5565218,573.48,0
Togo,2006,5874240,565.33,0
Togo,2008,6222482,735.86,1
Togo,2010,6571855,722.23,0
Togo,2012,6926635,781.55,0
Togo,2014,7288383,877.19,0
Togo,2016,7661354,792.44,0
Togo,2018,8046679,873.57,0
Togo,2020,8442580,876.54,0
Togo,2022,8848699,923.24,0
Thailand,1984,49636724,842.07,1
Thailand,1988,53410965,1154.58,1
Thailand,1992,56939020,1957.41,1
Thailand,1994,58610010,2502.71,0
Thailand,1996,60211096,3039.89,2
Thailand,1998,61745217,1841.04,0
Thailand,2000,63066603,2004.11,3
Thailand,2002,64222580,2091.18,0
Thailand,2004,65311166,2647.26,8
Thailand,2006,66319525,3343.79,0
Thailand,2008,67328239,4327.8,6
Thailand,2010,68270489,4996.37,0
Thailand,2012,69157023,5748.63,4
Thailand,2014,69960943,5822.38,0
Thailand,2016,70607037,5854.46,6
Thailand,2018,71127802,7124.56,0
Thailand,2020,71475664,7001.85,2
Thailand,2022,71697030,6913.05,0
Tajikistan,1984,4529501,,0
Tajikistan,1988,5100020,,0
Tajikistan,1992,5656208,337.43,0
Tajikistan,1994,5803993,262.23,0
Tajikistan,1996,6035600,172.92,0
Tajikistan,1998,6156805,214.43,0
Tajikistan,2000,6272998,137.18,0
Tajikistan,2002,6541755,186.66,0
Tajikistan,2004,6801204,305.27,0
Tajikistan,2006,7057417,401.03,0
Tajikistan,2008,7324627,704.65,2
Tajikistan,2010,7621779,740.28,0
Tajikistan,2012,7956382,959.36,1
Tajikistan,2014,8326348,1094.43,0
Tajikistan,2016,8725318,801.39,1
Tajikistan,2018,9128132,850.67,0
Tajikistan,2020,9543207,852.33,0
Tajikistan,2022,9952787,1076.43,0
Turkmenistan,1984,3162165,,0
Turkmenistan,1988,3525110,765.93,0
Turkmenistan,1992,3926369,815.0,0
Turkmenistan,1994,4133037,619.63,0
Turkmenistan,1996,4301093,553.06,0
Turkmenistan,1998,4431517,587.99,0
Turkmenistan,2000,4569132,635.71,0
Turkmenistan,2002,4698968,949.58,0
Turkmenistan,2004,4819792,1418.81,0
Turkmenistan,2006,4954029,2074.41,0
Turkmenistan,2008,5100083,3778.67,0
Turkmenistan,2010,5267970,4286.88,0
Turkmenistan,2012,5458682,6441.89,0
Turkmenistan,2014,5663152,7685.51,0
Turkmenistan,2016,5868561,6163.25,0
Turkmenistan,2018,6065066,6721.35,0
Turkmenistan,2020,6250438,7330.37,1
Turkmenistan,2022,6430770,8792.55,0
Timor-Leste,1984,671373,,0
Timor-Leste,1988,722690,,0
Timor-Leste,1992,783705,239.75,0
Timor-Leste,1994,807115,296.17,0
Timor-Leste,1996,831269,369.26,0
Timor-Leste,1998,855409,380.79,0
Timor-Leste,2000,878360,417.74,0
Timor-Leste,2002,909639,516.09,0
Timor-Leste,2004,945989,465.94,0
Timor-Leste,2006,994564,456.27,0
Timor-Leste,2008,1043076,621.74,0
Timor-Leste,2010,1088486,810.22,0
Timor-Leste,2012,1137676,1020.11,0
Timor-Leste,2014,1184830,1221.72,0
Timor-Leste,2016,1224562,1349.55,0
Timor-Leste,2018,1261845,1241.16,0
Timor-Leste,2020,1299995,1663.56,0
Timor-Leste,2022,1341296,2389.3,0
Tonga,1984,97022,662.2,0
Tonga,1988,97939,1089.02,0
Tonga,1992,99260,1380.88,0
Tonga,1994,99731,1965.2,0
Tonga,1996,100195,2216.68,1
Tonga,1998,101343,1889.67,0
Tonga,2000,102603,1996.52,0
Tonga,2002,103804,1760.67,0
Tonga,2004,105036,2195.99,0
Tonga,2006,106190,2751.96,0
Tonga,2008,106932,3221.08,0
Tonga,2010,107383,3416.11,0
Tonga,2012,107502,4378.57,0
Tonga,2014,106626,4125.43,0
Tonga,2016,105707,3978.44,0
Tonga,2018,105150,4649.61,0
Tonga,2020,105254,4605.97,0
Tonga,2022,106858,4681.68,0
Trinidad and Tobago,1984,1184747,6547.46,0
Trinidad and Tobago,1988,1244633,3612.99,0
Trinidad and Tobago,1992,1285502,4231.46,0
Trinidad and Tobago,1994,1301393,3801.47,0
Trinidad and Tobago,1996,1313434,4385.1,2
Trinidad and Tobago,1998,1322572,4569.65,0
Trinidad and Tobago,2000,1332203,6120.94,2
Trinidad and Tobago,2002,1345964,6692.8,0
Trinidad and Tobago,2004,1361172,9756.5,1
Trinidad and Tobago,2006,1376919,13340.92,0
Trinidad and Tobago,2008,1392803,20011.15,2
Trinidad and Tobago,2010,1410296,15711.56,0
Trinidad and Tobago,2012,1430377,19110.05,4
Trinidad and Tobago,2014,1450661,20473.4,0
Trinidad and Tobago,2016,1469330,16139.11,1
Trinidad and Tobago,2018,1504709,16328.13,0
Trinidad and Tobago,2020,1518147,13705.9,0
Trinidad and Tobago,2022,1531044,19629.47,0
Tunisia,1984,7279157,1134.0,0
Tunisia,1988,8068788,1251.27,0
Tunisia,1992,8802540,1760.48,0
Tunisia,1994,9143141,1709.83,0
Tunisia,1996,9430550,2076.99,1
Tunisia,1998,9677148,2253.03,0
Tunisia,2000,9893316,2170.51,0
Tunisia,2002,10094561,2292.48,0
Tunisia,2004,10292225,3029.85,0
Tunisia,2006,10483558,3279.1,0
Tunisia,2008,10680380,4200.17,1
Tunisia,2010,10895063,4241.01,0
Tunisia,2012,11174383,4233.92,3
Tunisia,2014,11428948,4398.64,0
Tunisia,2016,11685667,3796.11,3
Tunisia,2018,11933041,3577.18,0
Tunisia,2020,12161723,3493.9,2
Tunisia,2022,12356117,3607.91,0
Tuvalu,1984,8197,546.78,0
Tuvalu,1988,8844,792.75,0
Tuvalu,1992,9466,1112.93,0
Tuvalu,1994,9559,1231.57,0
Tuvalu,1996,9611,1387.85,0
Tuvalu,1998,9634,1431.92,0
Tuvalu,2000,9638,1564.01,0
Tuvalu,2002,9609,1752.8,0
Tuvalu,2004,9791,2328.49,0
Tuvalu,2006,10030,2402.48,0
Tuvalu,2008,10272,3103.04,0
Tuvalu,2010,10550,3043.17,0
Tuvalu,2012,10854,3624.98,0
Tuvalu,2014,10899,3556.38,0
Tuvalu,2016,10852,3836.07,0
Tuvalu,2018,10865,4419.26,0
Tuvalu,2020,11069,4674.91,0
Tuvalu,2022,11312,5221.53,0
Uganda,1984,14617944,247.34,0
Uganda,1988,16489323,394.74,0
Uganda,1992,18801966,151.98,0
Uganda,1994,20125021,198.28,0
Uganda,1996,21249572,284.46,1
Uganda,1998,22537658,292.17,0
Uganda,2000,24020697,257.83,0
Uganda,2002,25545090,241.87,0
Uganda,2004,27146084,292.47,0
Uganda,2006,28773227,346.77,0
Uganda,2008,30509862,473.3,0
Uganda,2010,32341728,824.74,0
Uganda,2012,34273295,796.71,1
Uganda,2014,36336539,897.51,0
Uganda,2016,38748299,753.68,0
Uganda,2018,41515395,793.13,0
Uganda,2020,44404611,846.77,4
Uganda,2022,47249585,964.35,0
Ukraine,1984,50754000,,0
Ukraine,1988,51521000,1452.65,0
Ukraine,1992,52150400,1417.17,0
Ukraine,1994,51921400,1012.1,2
Ukraine,1996,51057800,872.71,23
Ukraine,1998,50144500,835.24,1
Ukraine,2000,49176500,658.34,23
Ukraine,2002,48202470,911.91,0
Ukraine,2004,47451626,1416.6,22
Ukraine,2006,46787786,2391.32,2
Ukraine,2008,46258189,4066.53,22
Ukraine,2010,45870741,3078.41,0
Ukraine,2012,45593342,4004.79,19
Ukraine,2014,45272155,3104.65,2
Ukraine,2016,45038236,2187.73,11
Ukraine,2018,44690584,3096.56,1
Ukraine,2020,44207754,3751.74,19
Ukraine,2022,38000000,4575.98,1
Uruguay,1984,3008255,1612.32,0
Uruguay,1988,3077760,2668.67,0
Uruguay,1992,3153732,4083.46,0
Uruguay,1994,3189945,5478.02,0
Uruguay,1996,3226633,6358.16,0
Uruguay,1998,3262683,7780.68,0
Uruguay,2000,3292224,6932.48,1
Uruguay,2002,3306441,4115.15,0
Uruguay,2004,3313801,4130.1,0
Uruguay,2006,3322282,5942.13,0
Uruguay,2008,3336126,9328.07,0
Uruguay,2010,3352651,12512.59,0
Uruguay,2012,3371133,16087.25,0
Uruguay,2014,3391662,18131.58,0
Uruguay,2016,3413766,16837.94,0
Uruguay,2018,3427042,19067.29,0
Uruguay,2020,3429086,15651.0,0
Uruguay,2022,3422794,20499.24,0
United States,1984,235825000,17121.23,174
United States,1984,235825000,17121.23,8
United States,1988,244499000,21417.01,94
United States,1988,244499000,21417.01,6
United States,1992,256514000,25418.99,108
United States,1992,256514000,25418.99,11
United States,1994,263126000,27694.85,13
United States,1996,269394000,29967.71,101
United States,1998,275854000,32853.67,13
United States,2000,282162411,36329.97,93
United States,2002,287625193,37997.74,34
United States,2004,292805298,41724.64,101
United States,2006,298379912,46301.99,25
United States,2008,304093966,48570.06,112
United States,2010,309327143,48650.66,37
United States,2012,313877662,51784.41,104
United States,2014,318386329,55304.32,28
United States,2016,323071755,58206.61,121
United States,2018,326838199,63201.05,23
United States,2020,331526933,64317.4,113
United States,2022,333271411,77246.67,25
Uzbekistan,1984,17594364,,0
Uzbekistan,1988,19600028,936.61,0
Uzbekistan,1992,21449000,603.35,0
Uzbekistan,1994,22377000,576.45,1
Uzbekistan,1996,23225000,600.6,2
Uzbekistan,1998,24051000,623.22,0
Uzbekistan,2000,24650400,558.23,4
Uzbekistan,2002,25271850,383.34,0
Uzbekistan,2004,25864350,465.12,5
Uzbekistan,2006,26488250,654.28,0
Uzbekistan,2008,27302800,1082.29,4
Uzbekistan,2010,28562400,1742.35,0
Uzbekistan,2012,29774500,2267.62,3
Uzbekistan,2014,30757700,2628.46,0
Uzbekistan,2016,31847900,2704.68,13
Uzbekistan,2018,32956100,1604.26,0
Uzbekistan,2020,34232050,1759.31,5
Uzbekistan,2022,35648100,2276.16,0
British Virgin Islands,1984,12753,,0
British Virgin Islands,1988,14593,,0
British Virgin Islands,1992,16476,,0
British Virgin Islands,1994,17255,,0
British Virgin Islands,1996,18120,,0
British Virgin Islands,1998,19079,,0
British Virgin Islands,2000,20104,,0
British Virgin Islands,2002,21288,,0
British Virgin Islands,2004,22715,,0
British Virgin Islands,2006,24323,,0
British Virgin Islands,2008,26115,,0
British Virgin Islands,2010,27556,,0
British Virgin Islands,2012,28421,,0
British Virgin Islands,2014,28971,,0
British Virgin Islands,2016,29739,,0
British Virgin Islands,2018,30335,,0
British Virgin Islands,2020,30910,,0
British Virgin Islands,2022,31305,,0
Vanuatu,1984,129873,1112.49,0
Vanuatu,1988,143528,1103.28,0
Vanuatu,1992,158577,1318.53,0
Vanuatu,1994,166560,1403.11,0
Vanuatu,1996,174714,1495.99,0
Vanuatu,1998,183088,1432.61,0
Vanuatu,2000,192074,1416.2,0
Vanuatu,2002,202125,1299.18,0
Vanuatu,2004,212422,1718.26,0
Vanuatu,2006,222923,1970.9,0
Vanuatu,2008,233952,2525.08,0
Vanuatu,2010,245453,2732.55,0
Vanuatu,2012,257313,2906.34,0
Vanuatu,2014,269927,2861.2,0
Vanuatu,2016,283218,2757.2,0
Vanuatu,2018,297298,3076.84,0
Vanuatu,2020,311685,2917.76,0
Vanuatu,2022,326740,3128.54,0
Samoa,1984,166779,654.76,0
Samoa,1988,167452,794.35,0
Samoa,1992,169799,779.17,0
Samoa,1994,173107,1277.23,0
Samoa,1996,176713,1414.2,0
Samoa,1998,180385,1493.94,0
Samoa,2000,184008,1406.77,0
Samoa,2002,186630,1509.89,0
Samoa,2004,188073,2168.03,0
Samoa,2006,189379,2639.81,0
Samoa,2008,191787,3344.05,1
Samoa,2010,194672,3494.4,0
Samoa,2012,198124,3902.31,0
Samoa,2014,201757,3948.73,0
Samoa,2016,205544,4105.81,0
Samoa,2018,209701,4189.05,0
Samoa,2020,214929,4042.72,0
Samoa,2022,222382,3745.56,0
Kosovo,1984,1746874,,0
Kosovo,1988,1898987,,0
Kosovo,1992,2039030,,0
Kosovo,1994,2107947,,0
Kosovo,1996,2173716,,0
Kosovo,1998,2090490,,0
Kosovo,2000,1823286,,0
Kosovo,2002,1846786,,0
Kosovo,2004,1832239,,0
Kosovo,2006,1817659,,0
Kosovo,2008,1803370,2873.39,0
Kosovo,2010,1792563,2981.18,0
Kosovo,2012,1807106,3410.69,0
Kosovo,2014,1812771,3902.53,0
Kosovo,2016,1777557,3759.47,1
Kosovo,2018,1797085,4384.19,0
Kosovo,2020,1790133,4310.93,2
Kosovo,2022,1768086,5290.98,0
South Africa,1984,32768207,2590.02,0
South Africa,1988,37393853,2780.59,0
South Africa,1992,41760755,3519.0,2
South Africa,1994,43267982,3547.95,0
South Africa,1996,44661603,3654.93,5
South Africa,1998,45852166,3336.44,0
South Africa,2000,46813266,3241.66,5
South Africa,2002,47661514,2708.42,0
South Africa,2004,48556071,5268.28,6
South Africa,2006,49491756,6139.58,0
South Africa,2008,50565812,6251.88,1
South Africa,2010,51784921,8059.56,0
South Africa,2012,53145033,8173.87,6
South Africa,2014,54729551,6965.14,0
South Africa,2016,56422274,5735.07,10
South Africa,2018,57339635,7067.72,0
South Africa,2020,58801927,5753.07,3
South Africa,2022,59893885,6766.48,0
Zambia,1984,6488072,419.2,1
Zambia,1988,7294325,511.2,0
Zambia,1992,8074337,394.08,0
Zambia,1994,8474216,431.52,0
Zambia,1996,8902019,404.09,1
Zambia,1998,9372430,377.46,0
Zambia,2000,9891136,364.03,0
Zambia,2002,10508294,399.1,0
Zambia,2004,11188040,556.05,0
Zambia,2006,11971567,1065.6,0
Zambia,2008,12852966,1393.52,0
Zambia,2010,13792086,1469.36,0
Zambia,2012,14744658,1729.65,0
Zambia,2014,15737793,1724.58,0
Zambia,2016,16767761,1249.92,0
Zambia,2018,17835893,1475.2,0
Zambia,2020,18927715,958.26,0
Zambia,2022,20017675,1456.9,0
Zimbabwe,1984,8398567,756.33,0
Zimbabwe,1988,9568739,816.7,0
Zimbabwe,1992,10641501,634.45,0
Zimbabwe,1994,10858594,634.58,0
Zimbabwe,1996,11178171,765.17,0
Zimbabwe,1998,11548364,554.36,0
Zimbabwe,2000,11834676,565.28,0
Zimbabwe,2002,11984644,529.19,0
Zimbabwe,2004,12160881,477.4,3
Zimbabwe,2006,12330490,441.5,0
Zimbabwe,2008,12550347,351.84,4
Zimbabwe,2010,12839771,937.84,0
Zimbabwe,2012,13265331,1290.19,0
Zimbabwe,2014,13855753,1407.03,0
Zimbabwe,2016,14452704,1421.79,0
Zimbabwe,2018,15052184,2269.18,0
Zimbabwe,2020,15669666,1372.7,0
Zimbabwe,2022,16320537,1676.82,0
